ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
09.09.2022,08.09.2022,15,09.09.2022,15,08100102,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,08,08.09.2022,21,08300935,470,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,18,09.09.2022,07,01100313,340,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,09.09.2022,10,09.09.2022,11,08100417,2500,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
09.09.2022,08.09.2022,10,08.09.2022,14,11300721,1136,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,07,08.09.2022,18,06100209,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,16,09.09.2022,16,03400827,537,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,19,09.09.2022,07,08200831,490,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,19,08.09.2022,20,04500937,426,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,09.09.2022,20,09.09.2022,21,03601141,939,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
09.09.2022,08.09.2022,20,09.09.2022,22,01100310,1194,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,19,08.09.2022,20,03601243,833,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,07,07.09.2022,16,12400619,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,02.09.2022,19,03.09.2022,03,01200517,2099,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,20,07.09.2022,23,02200207,1025,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,01,07.09.2022,01,02300316,700,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,04,05200631,5850,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,09,09100408,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,12,10200417,200,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,07,05100103,1999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,07.09.2022,22,02200207,2749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,01.09.2022,20,02.09.2022,21,09501736,520,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,20,08.09.2022,08,11300619,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,09,08.09.2022,19,01100310,1181,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,21,07.09.2022,21,05400942,50,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,20,07.09.2022,20,08100206,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,19,08.09.2022,11,04300416,300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,00,08.09.2022,11,08100418,2250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,03.09.2022,21,04.09.2022,10,02200210,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,12,07.09.2022,13,07501133,2990,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,03.09.2022,16,03.09.2022,16,02100105,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,05.09.2022,16,07.09.2022,14,01400938,970,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,08.09.2022,06,08.09.2022,15,07501133,178,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,20.07.2022,20,21.07.2022,10,08100103,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,20,08.09.2022,09,01401048,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,14,08.09.2022,14,03200207,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,00,08.09.2022,01,01401044,2849,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,20,08.09.2022,07,08100208,591,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,20,08.09.2022,09,08100101,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,17,08.09.2022,12,10200417,200,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,07,09501939,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,18,08.09.2022,21,02100101,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,13,07.09.2022,17,06200422,630,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,19,07.09.2022,12,07400927,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,14,06.09.2022,20,04300623,1320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,30.08.2022,14,01.09.2022,13,02400623,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,16.08.2022,23,17.08.2022,19,07400823,180,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,06,06200421,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,08,03601347,881,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,06,10200417,600,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,07.09.2022,20,08.09.2022,05,11200411,1145,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,01.09.2022,23,02.09.2022,01,08200730,850,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,09,08.09.2022,07,02100103,2100,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,10,08.09.2022,12,03701556,2699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,07,08.09.2022,09,01300732,500,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,13,08.09.2022,09,09100407,350,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,07.09.2022,07,07.09.2022,15,03500935,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,22,08.09.2022,16,05100101,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,16,11200515,180,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,10,03601346,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,23,07.09.2022,01,05200631,620,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,23,08.09.2022,13,08100102,1365,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
08.09.2022,07.09.2022,07,07.09.2022,17,09501838,506,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,05.09.2022,20,06.09.2022,18,01401047,398,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,08,08.09.2022,13,02200210,422,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,19,08.09.2022,09,11300616,499,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
08.09.2022,06.09.2022,19,07.09.2022,19,08200726,771,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,19,08.09.2022,07,02500836,1250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,19,07.09.2022,22,11400929,320,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,10,08100207,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,07,05200631,1108,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,07.09.2022,18,06200419,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,07,07300517,388,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,18,08.09.2022,16,11200515,220,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,15,08.09.2022,07,03601142,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,17,08.09.2022,18,11400928,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,01.09.2022,14,01.09.2022,18,01300835,817,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,08.09.2022,14,08.09.2022,17,03200207,370,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,07,08.09.2022,19,10400837,350,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,22,07.09.2022,23,08100418,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,22,08.09.2022,13,02100101,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,16,06.09.2022,17,11300721,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
08.09.2022,19.08.2022,08,19.08.2022,16,11401137,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,06.09.2022,20,07.09.2022,08,01200629,588,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
08.09.2022,07.09.2022,16,08.09.2022,07,05200631,1058,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,03.09.2022,11,05.09.2022,17,03500932,874,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,09,06.09.2022,17,04501042,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,06,06.09.2022,19,10300732,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,19,06.09.2022,21,01401043,3400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,13,06.09.2022,15,01401043,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,11,07.09.2022,12,12200515,3000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,04.09.2022,11,06.09.2022,20,03601244,604,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,17,06.09.2022,19,04400830,2700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,03.09.2022,09,03.09.2022,09,01200626,735,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,18,06.09.2022,22,03701555,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,21,07.09.2022,07,09100408,2850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,13,07.09.2022,14,01100312,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,04.09.2022,14,07.09.2022,14,03300516,500,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
07.09.2022,06.09.2022,18,06.09.2022,20,04501042,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,17,07.09.2022,19,11400929,2500,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,22,07.09.2022,22,08100209,600,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,10,06.09.2022,20,10100311,1900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,21,06.09.2022,07,03200309,673,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,02.09.2022,07,03.09.2022,10,03300516,1600,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,27.08.2022,09,28.08.2022,11,03200309,225,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,06,07.09.2022,17,02400521,1310,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,20,06.09.2022,17,03601346,215,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,08,06.09.2022,17,07400927,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,24.08.2022,19,24.08.2022,21,03601244,446,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,16,07.09.2022,19,02200207,2799,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,19,07.09.2022,19,09100304,0,Ja,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,15,07.09.2022,17,03601139,863,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,21,07.09.2022,07,09501737,632,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,02,07.09.2022,02,07200409,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,02.09.2022,21,03.09.2022,08,06400839,440,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,29.08.2022,07,31.08.2022,08,08100104,480,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,22,07.09.2022,08,03601141,550,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,14,06.09.2022,20,08100311,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,23,07.09.2022,09,08100206,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,21,07.09.2022,04,04200309,100,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,18,07.09.2022,07,06200315,5298,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,04,07.09.2022,12,04300413,928,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,09,06.09.2022,14,12200412,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,16,07.09.2022,16,06400839,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,07,07.09.2022,14,11300725,3850,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,12,07.09.2022,15,11200410,362,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,09,06.09.2022,19,07501030,4750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,22,06.09.2022,07,02200212,380,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,02,07.09.2022,05,04501152,4547,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,02.09.2022,16,04.09.2022,16,04501148,1099,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,08,05.09.2022,19,07200308,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,20,07.09.2022,08,03701658,1479,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,01.09.2022,20,01.09.2022,22,04501043,1527,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,14,07.09.2022,14,07501133,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,16,07.09.2022,18,01100311,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,08,07.09.2022,18,09502043,644,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,16,07.09.2022,19,07200409,1580,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,10.08.2022,19,10.08.2022,20,01400942,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,22,07.09.2022,22,01401048,1,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,10,06.09.2022,22,09200511,500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
07.09.2022,07.09.2022,03,07.09.2022,03,01300836,350,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,04.09.2022,16,07.09.2022,09,01100310,609,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,05,06.09.2022,16,03400826,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,07,06.09.2022,16,03601244,359,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,19,06.09.2022,23,11300618,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,19,07.09.2022,08,03601245,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,17,06.09.2022,23,03701555,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,09,07.09.2022,12,07200413,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,09,07.09.2022,13,11401034,800,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,20,06.09.2022,09,04300621,320,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,02.09.2022,13,02.09.2022,16,03601347,625,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,03.09.2022,20,03.09.2022,23,02200211,150,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,07,07.09.2022,16,02400623,656,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,19,06.09.2022,19,10200524,1600,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
07.09.2022,07.09.2022,01,07.09.2022,07,06200315,100,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,30.08.2022,15,02.09.2022,09,11300617,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,07.09.2022,01,07.09.2022,06,06200315,2320,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,15,07.09.2022,08,02500834,1699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,17,07.09.2022,07,02400623,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,08,06.09.2022,15,01401048,40,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
07.09.2022,07.09.2022,00,07.09.2022,00,03601453,1657,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,20.07.2022,08,20.07.2022,08,07200412,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,21,06.09.2022,07,03200309,618,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,20,06.09.2022,17,01100104,2167,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,06.09.2022,19,07.09.2022,12,03400721,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
07.09.2022,05.09.2022,07,07.09.2022,21,11501340,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
06.09.2022,05.09.2022,16,06.09.2022,09,02500834,2232,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
